case_key,majority_opinion_label,dissent_opinion_label,cosine_similarity
a1337,majority,dissent1,0.9574201107025146
a1340,majority,dissent1,0.9362032413482666
a1341,majority,dissent1,0.9404154419898987
a1341,majority,dissent2,0.9144136905670166
a1341,majority,dissent3,0.9328290820121765
a1343,majority,dissent1,0.976588249206543
a1346,majority,dissent1,0.857807993888855
a1347,majority,dissent1,0.9485933780670166
a1347,majority,dissent2,0.9287810325622559
a1347,majority,dissent3,0.9657410979270935
a1348,majority,dissent1,0.9561638236045837
a1350,majority,dissent1,0.9401689171791077
a1357,majority,dissent1,0.8157109022140503
a1360,majority,dissent1,0.829565703868866
a1364,majority,dissent1,0.7503029108047485
a1367,majority,dissent1,0.9437967538833618
a1370,majority,dissent1,0.9492775201797485
a1372,majority,dissent1,0.9439371824264526
a1374,majority,dissent1,0.7769966125488281
a1375,majority,dissent1,0.7447701096534729
a1377,majority,dissent1,0.9151420593261719
a1380,majority,dissent1,0.8678359985351562
a1382,majority,dissent1,0.6117199659347534
a1383,majority,dissent1,0.9481545686721802
a1383,majority,dissent2,0.9059955477714539
a1384,majority,dissent1,0.7998775839805603
a1398,majority,dissent1,0.916429877281189
a1401,majority,dissent1,0.8782806396484375
a1402,majority,dissent1,0.34884917736053467
a1403,majority,dissent1,0.8351328372955322
a1404,majority,dissent1,0.9209955334663391
a1404,majority,dissent2,0.8601987361907959
a1409,majority,dissent1,0.9107606410980225
a1410,majority,dissent1,0.9198254346847534
a1412,majority,dissent1,0.8870792388916016
a1412,majority,dissent2,0.8526918888092041
a1415,majority,dissent1,0.6802024245262146
a1416,majority,dissent1,0.9362064003944397
a1416,majority,dissent2,0.9535722136497498
a1416,majority,dissent3,0.74470055103302
a1417,majority,dissent1,0.8550319671630859
a1418,majority,dissent1,0.8155901432037354
a1419,majority,dissent1,0.926010012626648
a1422,majority,dissent1,0.9144949913024902
a1423,majority,dissent1,0.8053600192070007
a1424,majority,dissent1,0.9266130924224854
a1425,majority,dissent1,0.8036231398582458
a1425,majority,dissent2,0.9212504625320435
a1428,majority,dissent1,0.8567012548446655
a1430,majority,dissent1,0.9561252593994141
a1431,majority,dissent1,0.8567299842834473
a1432,majority,dissent1,0.904474675655365
a1433,majority,dissent1,0.9107798337936401
a1434,majority,dissent1,0.9557103514671326
a1435,majority,dissent1,0.9421753287315369
a1436,majority,dissent1,0.6651604175567627
a1437,majority,dissent1,0.6879110336303711
a1438,majority,dissent1,0.9241194725036621
a1440,majority,dissent1,0.9615718126296997
a1441,majority,dissent1,0.94970703125
a1441,majority,dissent2,0.7953689098358154
a1441,majority,dissent3,0.9056861400604248
a1442,majority,dissent1,0.8454195261001587
a1446,majority,dissent1,0.8110289573669434
a1447,majority,dissent1,0.95491623878479
a1448,majority,dissent1,0.4206830859184265
a1450,majority,dissent1,0.9253033995628357
a1451,majority,dissent1,0.9418911933898926
a1451,majority,dissent2,0.9084583520889282
a1452,majority,dissent1,0.9077109098434448
a1452,majority,dissent2,0.7878768444061279
a1455,majority,dissent1,0.6695442795753479
a1457,majority,dissent1,0.6600444316864014
a1460,majority,dissent1,0.893558919429779
a1462,majority,dissent1,0.9565899968147278
a1465,majority,dissent1,0.9100513458251953
a1466,majority,dissent1,0.7577013373374939
a1467,majority,dissent1,0.6353047490119934
a1467,majority,dissent2,0.8597555160522461
a1467,majority,dissent3,0.9408726692199707
a1468,majority,dissent1,0.8383989930152893
a1468,majority,dissent2,0.8627968430519104
a1468,majority,dissent3,0.8907506465911865
a1470,majority,dissent1,0.8445287942886353
a1472,majority,dissent1,0.9500198364257812
a1473,majority,dissent1,0.9417202472686768
a1473,majority,dissent2,0.552359938621521
a1474,majority,dissent1,0.7355225086212158
a1474,majority,dissent2,0.7545886039733887
a1475,majority,dissent1,0.906475305557251
a1476,majority,dissent1,0.9811800718307495
a1477,majority,dissent1,0.9162876605987549
a1478,majority,dissent1,0.9669062495231628
a1479,majority,dissent1,0.3501417934894562
a1482,majority,dissent1,0.6822065114974976
a1483,majority,dissent1,0.7513698935508728
a1485,majority,dissent1,0.9518069624900818
a1485,majority,dissent2,0.8464229106903076
a1485,majority,dissent3,0.9102387428283691
a1486,majority,dissent1,0.5506368279457092
a1486,majority,dissent2,0.5969915390014648
a1488,majority,dissent1,0.7938317060470581
a1489,majority,dissent1,0.8685271739959717
a1490,majority,dissent1,0.740091860294342
a1490,majority,dissent2,0.8614320755004883
a1491,majority,dissent1,0.9067080616950989
a1492,majority,dissent1,0.5321923494338989
a1494,majority,dissent1,0.9259559512138367
a1495,majority,dissent1,0.761359691619873
a1496,majority,dissent1,0.916559100151062
a1501,majority,dissent1,0.8826701641082764
a1502,majority,dissent1,0.8583749532699585
a1503,majority,dissent1,0.9272013902664185
a1505,majority,dissent1,0.8707567453384399
a1509,majority,dissent1,0.9169971942901611
a1509,majority,dissent2,0.876095175743103
a1509,majority,dissent3,0.5630431175231934
a1512,majority,dissent1,0.8385437726974487
a1513,majority,dissent1,0.9346154928207397
a1513,majority,dissent2,0.8397918939590454
a1515,majority,dissent1,0.7495659589767456
a1527,majority,dissent1,0.927510142326355
a1528,majority,dissent1,0.9266237020492554
a1530,majority,dissent1,0.8542617559432983
a1533,majority,dissent1,0.9561296701431274
a1533,majority,dissent2,0.8607199192047119
a1534,majority,dissent1,0.779741644859314
a1534,majority,dissent2,0.8690454959869385
a1534,majority,dissent3,0.9533506631851196
a1535,majority,dissent1,0.376010924577713
a1535,majority,dissent2,0.8595937490463257
a1536,majority,dissent1,0.8229238390922546
a1536,majority,dissent2,0.9298310875892639
a1536,majority,dissent3,0.8761276006698608
a1538,majority,dissent1,0.8386878967285156
a1539,majority,dissent1,0.9362919330596924
a1540,majority,dissent1,0.8314536809921265
a1541,majority,dissent1,0.9319296479225159
a1542,majority,dissent1,0.8140918612480164
a1543,majority,dissent1,0.7597736716270447
a1544,majority,dissent1,0.8500220775604248
a1547,majority,dissent1,0.9467864036560059
a1547,majority,dissent2,0.9208790063858032
a1549,majority,dissent1,0.8237441182136536
a1549,majority,dissent2,0.8049629330635071
a1551,majority,dissent1,0.9563198089599609
a1551,majority,dissent2,0.7859537601470947
a1551,majority,dissent3,0.8926640748977661
a1551,majority,dissent4,0.8116554617881775
a1552,majority,dissent1,0.9169304370880127
a1552,majority,dissent2,0.9228345155715942
a1553,majority,dissent1,0.8300658464431763
a1553,majority,dissent2,0.9553105235099792
a1554,majority,dissent1,0.5981101989746094
a1555,majority,dissent1,0.7803479433059692
a1555,majority,dissent2,0.7866272926330566
a1556,majority,dissent1,0.8661230802536011
a1556,majority,dissent2,0.9085620641708374
a1557,majority,dissent1,0.9372352957725525
a1558,majority,dissent1,0.7493915557861328
a1569,majority,dissent1,0.954388439655304
a1570,majority,dissent1,0.8559157848358154
a1572,majority,dissent1,0.8939369916915894
a1572,majority,dissent2,0.8105587959289551
a1573,majority,dissent1,0.864626407623291
a1575,majority,dissent1,0.9234919548034668
a1576,majority,dissent1,0.9040302634239197
a1577,majority,dissent1,0.8834866285324097
a1578,majority,dissent1,0.9665431976318359
a1579,majority,dissent1,0.902486264705658
a1580,majority,dissent1,0.8742774128913879
a1582,majority,dissent1,0.8683245182037354
a1584,majority,dissent1,0.9407631158828735
a1586,majority,dissent1,0.9488261938095093
a1587,majority,dissent1,0.8778600692749023
a1588,majority,dissent1,0.926307201385498
a1591,majority,dissent1,0.7831739187240601
a1592,majority,dissent1,0.9340063333511353
a1593,majority,dissent1,0.9577982425689697
a1594,majority,dissent1,0.9696348905563354
a1596,majority,dissent1,0.7555555701255798
a1598,majority,dissent1,0.8397990465164185
a1598,majority,dissent2,0.8429365754127502
a1599,majority,dissent1,0.7279020547866821
a1599,majority,dissent2,0.92405104637146
a1603,majority,dissent1,0.8706009387969971
a1603,majority,dissent2,0.7444616556167603
a1605,majority,dissent1,0.9409162998199463
a1606,majority,dissent1,0.8860860466957092
a1607,majority,dissent1,0.9355323314666748
a1608,majority,dissent1,0.8588001728057861
a1609,majority,dissent1,0.8855430483818054
a1612,majority,dissent1,0.8878287076950073
a1616,majority,dissent1,0.7738324403762817
a1617,majority,dissent1,0.9141921997070312
a1617,majority,dissent2,0.9291205406188965
a1619,majority,dissent1,0.869066059589386
a1620,majority,dissent1,0.8072344660758972
a1620,majority,dissent2,0.8990678787231445
a1622,majority,dissent1,0.9437363743782043
a1625,majority,dissent1,0.4173208475112915
a1629,majority,dissent1,0.8845920562744141
a1630,majority,dissent1,0.774910569190979
a1632,majority,dissent1,0.9325722455978394
a1632,majority,dissent2,0.8651663064956665
a1633,majority,dissent1,0.8995148539543152
a1633,majority,dissent2,0.8390100002288818
a1634,majority,dissent1,0.817229151725769
a1635,majority,dissent1,0.9554272890090942
a1638,majority,dissent1,0.9382128715515137
a1642,majority,dissent1,0.8805662393569946
a1643,majority,dissent1,0.7026899456977844
a1643,majority,dissent2,0.5225450992584229
a1644,majority,dissent1,0.9198611378669739
a1645,majority,dissent1,0.8826643228530884
a1649,majority,dissent1,0.6748769879341125
a1649,majority,dissent2,0.7458630800247192
a1651,majority,dissent1,0.9148963689804077
a1652,majority,dissent1,0.938048243522644
a1653,majority,dissent1,0.9431644678115845
a1653,majority,dissent2,0.9603846073150635
a1654,majority,dissent1,0.9051392078399658
a1655,majority,dissent1,0.7291049957275391
a1655,majority,dissent2,0.4131183922290802
a1658,majority,dissent1,0.9688087701797485
a1659,majority,dissent1,0.9494116306304932
a1661,majority,dissent1,0.9469358921051025
a1662,majority,dissent1,0.8801462650299072
a1663,majority,dissent1,0.3602447211742401
a1667,majority,dissent1,0.6080358028411865
a1668,majority,dissent1,0.931476354598999
a1668,majority,dissent2,0.7921352386474609
a1669,majority,dissent1,0.8769531846046448
a1670,majority,dissent1,0.8395271301269531
a1671,majority,dissent1,0.4689890146255493
a1673,majority,dissent1,0.799751341342926
a1675,majority,dissent1,0.9570269584655762
a1676,majority,dissent1,0.903952956199646
a1677,majority,dissent1,0.6735460758209229
a1678,majority,dissent1,0.8137609958648682
a1679,majority,dissent1,0.792052686214447
a1685,majority,dissent1,0.9135035276412964
a1686,majority,dissent1,0.9240660071372986
a1688,majority,dissent1,0.8405278325080872
a1689,majority,dissent1,0.8514310717582703
a1690,majority,dissent1,0.9516467452049255
a1691,majority,dissent1,0.8948652744293213
a1692,majority,dissent1,0.9316625595092773
a1694,majority,dissent1,0.9745177626609802
a1697,majority,dissent1,0.9064295887947083
a1699,majority,dissent1,0.879557728767395
a1703,majority,dissent1,0.9419888257980347
a1704,majority,dissent1,0.776564359664917
a1705,majority,dissent1,0.89362633228302
a1706,majority,dissent1,0.9623987674713135
a1707,majority,dissent1,0.9587461948394775
a1708,majority,dissent1,0.9241148233413696
a1709,majority,dissent1,0.8990797996520996
a1709,majority,dissent2,0.9171130061149597
a1710,majority,dissent1,0.9134995937347412
a1711,majority,dissent1,0.9300574064254761
a1712,majority,dissent1,0.8963630199432373
a1713,majority,dissent1,0.8716688752174377
a1713,majority,dissent2,0.8338193893432617
a1715,majority,dissent1,0.9496737718582153
a1716,majority,dissent1,0.9076656103134155
a1717,majority,dissent1,0.9379080533981323
a1720,majority,dissent1,0.7026114463806152
a1720,majority,dissent2,0.7431879043579102
a1724,majority,dissent1,0.5807555913925171
a1726,majority,dissent1,0.5028318166732788
a1732,majority,dissent1,0.7459725141525269
a1732,majority,dissent2,0.9106777906417847
a1733,majority,dissent1,0.8847320675849915
a1734,majority,dissent1,0.9524611234664917
a1736,majority,dissent1,0.8945125341415405
a1737,majority,dissent1,0.8880232572555542
a1737,majority,dissent2,0.9052220582962036
a1738,majority,dissent1,0.8755574226379395
a1739,majority,dissent1,0.8573484420776367
a1740,majority,dissent1,0.9321792721748352
a1741,majority,dissent1,0.9313516020774841
a1742,majority,dissent1,0.8090612888336182
a1744,majority,dissent1,0.8571414947509766
a1746,majority,dissent1,0.9475078582763672
a1748,majority,dissent1,0.8600085973739624
a1751,majority,dissent1,0.8821413516998291
a1751,majority,dissent2,0.800787627696991
a1752,majority,dissent1,0.810437798500061
a1753,majority,dissent1,0.8598161339759827
a1754,majority,dissent1,0.7440882921218872
a1756,majority,dissent1,0.9647915959358215
a1757,majority,dissent1,0.9473452568054199
a1760,majority,dissent1,0.7480884194374084
a1760,majority,dissent2,0.9391255378723145
a1762,majority,dissent1,0.7712184190750122
a1763,majority,dissent1,0.8591806888580322
a1764,majority,dissent1,0.8726971745491028
a1764,majority,dissent2,0.93854820728302
a1764,majority,dissent3,0.7655316591262817
a1766,majority,dissent1,0.9113898873329163
a1766,majority,dissent2,0.8690350651741028
a1772,majority,dissent1,0.9043934345245361
a1773,majority,dissent1,0.8936427235603333
a1773,majority,dissent2,0.8545111417770386
a1773,majority,dissent3,0.9109996557235718
a1774,majority,dissent1,0.7966030836105347
a1774,majority,dissent2,0.8953568935394287
a1776,majority,dissent1,0.8675585985183716
a1777,majority,dissent1,0.8583014011383057
a1778,majority,dissent1,0.9581824541091919
a1779,majority,dissent1,0.9346387386322021
a1779,majority,dissent2,0.9508981704711914
a1781,majority,dissent1,0.9198307991027832
a1782,majority,dissent1,0.8885381817817688
a1783,majority,dissent1,0.7694103717803955
a1784,majority,dissent1,0.9288689494132996
a1784,majority,dissent2,0.956650972366333
a1785,majority,dissent1,0.9196957349777222
a1788,majority,dissent1,0.9391312599182129
a1789,majority,dissent1,0.9574674963951111
a1790,majority,dissent1,0.7801686525344849
a1791,majority,dissent1,0.8919420838356018
a1792,majority,dissent1,0.8883569240570068
a1792,majority,dissent2,0.7356230616569519
a1794,majority,dissent1,0.9374966621398926
a1795,majority,dissent1,0.8881349563598633
a1803,majority,dissent1,0.8356216549873352
a1804,majority,dissent1,0.9261379241943359
a1804,majority,dissent2,0.9221483469009399
a1808,majority,dissent1,0.8565292358398438
a1810,majority,dissent1,0.9238659143447876
a1810,majority,dissent2,0.971609890460968
a1810,majority,dissent3,0.937713086605072
a1811,majority,dissent1,0.9320290088653564
a1811,majority,dissent2,0.9623837471008301
a1812,majority,dissent1,0.899095892906189
a1812,majority,dissent2,0.8893870115280151
a1813,majority,dissent1,0.9189304113388062
a1814,majority,dissent1,0.7551693916320801
a1814,majority,dissent2,0.8316376209259033
a1814,majority,dissent3,0.729564905166626
a1816,majority,dissent1,0.939467191696167
a1817,majority,dissent1,0.9601193070411682
a1821,majority,dissent1,0.8240798711776733
a1821,majority,dissent2,0.7804747819900513
a1823,majority,dissent1,0.8464136123657227
a1825,majority,dissent1,0.8928045630455017
a1826,majority,dissent1,0.6982113122940063
a1826,majority,dissent2,0.7996897101402283
a1829,majority,dissent1,0.9047446250915527
a1829,majority,dissent2,0.9385639429092407
a1830,majority,dissent1,0.9650164842605591
a1832,majority,dissent1,0.9409567713737488
a1833,majority,dissent1,0.8985552787780762
a1834,majority,dissent1,0.7039114236831665
a1836,majority,dissent1,0.899410605430603
a1838,majority,dissent1,0.9626364707946777
a1840,majority,dissent1,0.9512110352516174
a1841,majority,dissent1,0.9542291164398193
a1841,majority,dissent2,0.9204809665679932
a1842,majority,dissent1,0.8369922637939453
a1843,majority,dissent1,0.8526776432991028
a1844,majority,dissent1,0.9675335884094238
a1845,majority,dissent1,0.8557255268096924
a1846,majority,dissent1,0.9148228168487549
a1847,majority,dissent1,0.9067466259002686
a1849,majority,dissent1,0.8850598335266113
a1850,majority,dissent1,0.9320975542068481
a1854,majority,dissent1,0.8157528638839722
a1854,majority,dissent2,0.8865731358528137
a1855,majority,dissent1,0.9228368401527405
a1856,majority,dissent1,0.908892810344696
a1858,majority,dissent1,0.9592257142066956
a1858,majority,dissent2,0.904645562171936
a1859,majority,dissent1,0.849554181098938
a1862,majority,dissent1,0.8915121555328369
a1863,majority,dissent1,0.8526512384414673
a1863,majority,dissent2,0.8935359120368958
a1864,majority,dissent1,0.8404979705810547
a1865,majority,dissent1,0.9164177775382996
a1865,majority,dissent2,0.9582142233848572
a1866,majority,dissent1,0.941041886806488
a1868,majority,dissent1,0.8247063159942627
a1869,majority,dissent1,0.7855464220046997
a1870,majority,dissent1,0.9302984476089478
a1870,majority,dissent2,0.8981623649597168
a1871,majority,dissent1,0.9353511333465576
a1871,majority,dissent2,0.9399360418319702
a1872,majority,dissent1,0.9298060536384583
a1873,majority,dissent1,0.936150074005127
a1874,majority,dissent1,0.9246522188186646
a1874,majority,dissent2,0.8077411651611328
a1874,majority,dissent3,0.8963748216629028
a1875,majority,dissent1,0.9246333241462708
a1875,majority,dissent2,0.9146919250488281
a1876,majority,dissent1,0.8760871887207031
a1878,majority,dissent1,0.9546263217926025
a1880,majority,dissent1,0.9589377641677856
a1881,majority,dissent1,0.9250044822692871
a1881,majority,dissent2,0.9414333701133728
a1882,majority,dissent1,0.8692288398742676
a1883,majority,dissent1,0.8571350574493408
a1883,majority,dissent2,0.5734049081802368
a1883,majority,dissent3,0.8187975883483887
a1899,majority,dissent1,0.9477478861808777
a1899,majority,dissent2,0.9150531888008118
a1901,majority,dissent1,0.8426668047904968
a1902,majority,dissent1,0.8802685737609863
a1903,majority,dissent1,0.9093908071517944
a1904,majority,dissent1,0.9308183193206787
a1906,majority,dissent1,0.8010239005088806
a1907,majority,dissent1,0.9482638239860535
a1909,majority,dissent1,0.9262630939483643
a1910,majority,dissent1,0.9254215359687805
a1910,majority,dissent2,0.8778929710388184
a1910,majority,dissent3,0.895492434501648
a1910,majority,dissent4,0.9034416079521179
a1911,majority,dissent1,0.838190495967865
a1912,majority,dissent1,0.9247687458992004
a1913,majority,dissent1,0.9504430294036865
a1913,majority,dissent2,0.8995969891548157
a1914,majority,dissent1,0.9307465553283691
a1915,majority,dissent1,0.9440191984176636
a1916,majority,dissent1,0.8873835206031799
a1917,majority,dissent1,0.7397167682647705
a1919,majority,dissent1,0.9454029202461243
a1920,majority,dissent1,0.9639319777488708
a1920,majority,dissent2,0.5310962200164795
a1921,majority,dissent1,0.9511829614639282
a1922,majority,dissent1,0.9315354824066162
a1928,majority,dissent1,0.9181303381919861
a1930,majority,dissent1,0.943016529083252
a1931,majority,dissent1,0.7660439014434814
a1931,majority,dissent2,0.9286874532699585
a1932,majority,dissent1,0.7398836612701416
a1932,majority,dissent2,0.8986080884933472
a1932,majority,dissent3,0.9269504547119141
a1933,majority,dissent1,0.937056839466095
a1934,majority,dissent1,0.7557733058929443
a1935,majority,dissent1,0.9165153503417969
a1936,majority,dissent1,0.9337992668151855
a1939,majority,dissent1,0.9563208222389221
a1941,majority,dissent1,0.8253990411758423
a1943,majority,dissent1,0.8745772838592529
a1944,majority,dissent1,0.9433412551879883
a1945,majority,dissent1,0.9788488149642944
a1947,majority,dissent1,0.9532840251922607
a1949,majority,dissent1,0.8752925395965576
a1950,majority,dissent1,0.9710644483566284
a1953,majority,dissent1,0.8792119026184082
a1953,majority,dissent2,0.8701344132423401
a1954,majority,dissent1,0.9625757932662964
a1956,majority,dissent1,0.9027259349822998
a1957,majority,dissent1,0.9644535183906555
a1959,majority,dissent1,0.9383424520492554
a1961,majority,dissent1,0.7885301113128662
a1961,majority,dissent2,0.8102945685386658
a1961,majority,dissent3,0.7904871106147766
a1961,majority,dissent4,0.5760953426361084
a1962,majority,dissent1,0.9514414668083191
a1963,majority,dissent1,0.9734687805175781
a1963,majority,dissent2,0.9511675834655762
a1964,majority,dissent1,0.9267036318778992
a1964,majority,dissent2,0.9063740968704224
a1965,majority,dissent1,0.6785156726837158
a1965,majority,dissent2,0.728098452091217
a1966,majority,dissent1,0.9012619256973267
a1966,majority,dissent2,0.8825411796569824
a1966,majority,dissent3,0.9228384494781494
a1967,majority,dissent1,0.9444416165351868
a1967,majority,dissent2,0.9744424819946289
a1968,majority,dissent1,0.8974850177764893
a1968,majority,dissent2,0.9651620388031006
a1970,majority,dissent1,0.6036335229873657
a1970,majority,dissent2,0.5933041572570801
a1973,majority,dissent1,0.740978479385376
a1973,majority,dissent2,0.879676878452301
a1974,majority,dissent1,0.4789596199989319
a1976,majority,dissent1,0.8085856437683105
a1978,majority,dissent1,0.9433724284172058
a1979,majority,dissent1,0.7915887236595154
a1980,majority,dissent1,0.8648865818977356
a1981,majority,dissent1,0.8321568369865417
a1981,majority,dissent2,0.844778835773468
a1981,majority,dissent3,0.9468401670455933
a1982,majority,dissent1,0.9482178688049316
a1983,majority,dissent1,0.8800101280212402
a1983,majority,dissent2,0.9705400466918945
a1986,majority,dissent1,0.9571146965026855
a1987,majority,dissent1,0.7670930027961731
a1987,majority,dissent2,0.9080753922462463
a1988,majority,dissent1,0.9073520302772522
a1988,majority,dissent2,0.9517150521278381
a1989,majority,dissent1,0.9608359336853027
a1990,majority,dissent1,0.948793351650238
a1990,majority,dissent2,0.5476709604263306
a1990,majority,dissent3,0.9059984683990479
a1991,majority,dissent1,0.9507758021354675
a1992,majority,dissent1,0.9504727125167847
a1994,majority,dissent1,0.864478349685669
a1995,majority,dissent1,0.7726854085922241
a2024,majority,dissent1,0.902934193611145
a2024,majority,dissent2,0.8986465930938721
a2025,majority,dissent1,0.9008017778396606
a2026,majority,dissent1,0.9424169063568115
a2027,majority,dissent1,0.8634903430938721
a2028,majority,dissent1,0.8813332915306091
a2028,majority,dissent2,0.6530258655548096
a2029,majority,dissent1,0.9189866781234741
a2030,majority,dissent1,0.9367561340332031
a2031,majority,dissent1,0.8315564393997192
a2031,majority,dissent2,0.822323739528656
a2033,majority,dissent1,0.7656341791152954
a2035,majority,dissent1,0.9389501810073853
a2037,majority,dissent1,0.8695045709609985
a2038,majority,dissent1,0.9635884165763855
a2038,majority,dissent2,0.9247725009918213
a2039,majority,dissent1,0.9666712284088135
a2040,majority,dissent1,0.8947628736495972
a2041,majority,dissent1,0.8608664870262146
a2042,majority,dissent1,0.9020732641220093
a2043,majority,dissent1,0.7449473142623901
a2044,majority,dissent1,0.8553494811058044
a2044,majority,dissent2,0.8882800340652466
a2045,majority,dissent1,0.9293801784515381
a2045,majority,dissent2,0.8916921615600586
a2046,majority,dissent1,0.9607803821563721
a2047,majority,dissent1,0.5841760635375977
a2047,majority,dissent2,0.8965326547622681
a2047,majority,dissent3,0.547691822052002
a2047,majority,dissent4,0.8341163992881775
a2048,majority,dissent1,0.790852963924408
a2048,majority,dissent2,0.9211307764053345
a2049,majority,dissent1,0.8963242173194885
a2050,majority,dissent1,0.7689651846885681
a2051,majority,dissent1,0.932582676410675
a2052,majority,dissent1,0.9213699698448181
a2053,majority,dissent1,0.9617774486541748
a2054,majority,dissent1,0.909666895866394
a2055,majority,dissent1,0.9328674077987671
a2059,majority,dissent1,0.8511011600494385
a2059,majority,dissent2,0.9283021688461304
a2059,majority,dissent3,0.9851455688476562
a2061,majority,dissent1,0.8171460032463074
a2062,majority,dissent1,0.9086580276489258
a2063,majority,dissent1,0.9605085253715515
a2064,majority,dissent1,0.9421582818031311
a2065,majority,dissent1,0.9365746974945068
a2066,majority,dissent1,0.8793498277664185
a2067,majority,dissent1,0.8697032332420349
a2068,majority,dissent1,0.8922808170318604
a2069,majority,dissent1,0.924835205078125
a2069,majority,dissent2,0.9691036939620972
a2070,majority,dissent1,0.9729598164558411
a2071,majority,dissent1,0.9271245002746582
a2071,majority,dissent2,0.8562662601470947
a2072,majority,dissent1,0.9493646621704102
a2074,majority,dissent1,0.9664213061332703
a2075,majority,dissent1,0.8459509611129761
a2076,majority,dissent1,0.9602503180503845
a2077,majority,dissent1,0.6493728756904602
a2079,majority,dissent1,0.9027616381645203
a2080,majority,dissent1,0.9624955654144287
a2081,majority,dissent1,0.5810399651527405
a2087,majority,dissent1,0.5980805158615112
a2088,majority,dissent1,0.726454496383667
a2088,majority,dissent2,0.9233495593070984
a2088,majority,dissent3,0.9608920812606812
a2089,majority,dissent1,0.7761180400848389
a2089,majority,dissent2,0.9630921483039856
a2090,majority,dissent1,0.8433729410171509
a2090,majority,dissent2,0.9564740657806396
a2092,majority,dissent1,0.9838443994522095
a2093,majority,dissent1,0.9150382280349731
a2094,majority,dissent1,0.8115631341934204
a2094,majority,dissent2,0.8175984621047974
a2094,majority,dissent3,0.9573853611946106
a2095,majority,dissent1,0.9220075607299805
a2095,majority,dissent2,0.8109155297279358
a2096,majority,dissent1,0.9255515933036804
a2097,majority,dissent1,0.9510607123374939
a2098,majority,dissent1,0.6997525691986084
a2098,majority,dissent2,0.974478542804718
a2099,majority,dissent1,0.87857985496521
a2099,majority,dissent2,0.9336045980453491
a2101,majority,dissent1,0.7610222101211548
a2101,majority,dissent2,0.710573136806488
a2102,majority,dissent1,0.9231418371200562
a2105,majority,dissent1,0.8252549767494202
a2105,majority,dissent2,0.8656113147735596
a2109,majority,dissent1,0.8896270990371704
a2109,majority,dissent2,0.8530630469322205
a2114,majority,dissent1,0.9435703158378601
a2114,majority,dissent2,0.8531607389450073
a2115,majority,dissent1,0.8359861969947815
a2115,majority,dissent2,0.9590911269187927
a2116,majority,dissent1,0.46572554111480713
a2117,majority,dissent1,0.7828679084777832
a2117,majority,dissent2,0.9153001308441162
a2118,majority,dissent1,0.8300323486328125
a2118,majority,dissent2,0.9132494330406189
a2119,majority,dissent1,0.8220388889312744
a2119,majority,dissent2,0.9729589819908142
a2119,majority,dissent3,0.6269890666007996
a2120,majority,dissent1,0.9589249491691589
a2121,majority,dissent1,0.960827648639679
a2122,majority,dissent1,0.9600122570991516
a2123,majority,dissent1,0.9090842604637146
a2123,majority,dissent2,0.9051385521888733
a2124,majority,dissent1,0.9180654287338257
a2124,majority,dissent2,0.7999231815338135
a2124,majority,dissent3,0.9028229713439941
a2124,majority,dissent4,0.47429874539375305
a2125,majority,dissent1,0.9577780961990356
a2126,majority,dissent1,0.9282422065734863
a2127,majority,dissent1,0.5364124178886414
a2127,majority,dissent2,0.8460633754730225
a2129,majority,dissent1,0.8679341673851013
a2129,majority,dissent2,0.8690050840377808
a2130,majority,dissent1,0.8992611765861511
a2131,majority,dissent1,0.9211278557777405
a2132,majority,dissent1,0.7606720924377441
a2132,majority,dissent2,0.958166241645813
a2133,majority,dissent1,0.9347584247589111
a2134,majority,dissent1,0.8356803059577942
a2134,majority,dissent2,0.9658182859420776
a2135,majority,dissent1,0.8496211767196655
a2136,majority,dissent1,0.9604576230049133
a2137,majority,dissent1,0.9581007957458496
a2137,majority,dissent2,0.9431989192962646
a2138,majority,dissent1,0.6422408819198608
a2141,majority,dissent1,0.8051037788391113
a2142,majority,dissent1,0.5626180171966553
a2142,majority,dissent2,0.7471271753311157
a2143,majority,dissent1,0.9313809871673584
a2144,majority,dissent1,0.950101375579834
a2146,majority,dissent1,0.9212602972984314
a2146,majority,dissent2,0.8832281827926636
a2147,majority,dissent1,0.9217893481254578
a2148,majority,dissent1,0.8544157147407532
a2149,majority,dissent1,0.8157598972320557
a2150,majority,dissent1,0.5189695358276367
a2151,majority,dissent1,0.9417155981063843
a2153,majority,dissent1,0.9677726030349731
a2154,majority,dissent1,0.9234683513641357
a2155,majority,dissent1,0.9695004224777222
a2156,majority,dissent1,0.9514432549476624
a2157,majority,dissent1,0.9386924505233765
a2158,majority,dissent1,0.9377084970474243
a2159,majority,dissent1,0.936679482460022
a2160,majority,dissent1,0.8507514595985413
a2160,majority,dissent2,0.9310474395751953
a2161,majority,dissent1,0.9695732593536377
a2163,majority,dissent1,0.9610354900360107
a2164,majority,dissent1,0.8933247327804565
a2165,majority,dissent1,0.9473717212677002
a2166,majority,dissent1,0.8561300039291382
a2169,majority,dissent1,0.9625860452651978
a2170,majority,dissent1,0.834476113319397
a2198,majority,dissent1,0.7997252345085144
a2199,majority,dissent1,0.7750420570373535
a2200,majority,dissent1,0.778194785118103
a2201,majority,dissent1,0.7385218143463135
a2202,majority,dissent1,0.8112839460372925
a2203,majority,dissent1,0.6695390343666077
a2206,majority,dissent1,0.7564319372177124
a2207,majority,dissent1,0.8107859492301941
