case_key,majority_opinion_label,dissent_opinion_label,cosine_similarity
a895,majority,dissent1,0.7285884
a896,majority,dissent1,0.75164455
a896,majority,dissent2,0.76106554
a897,majority,dissent1,0.6818403
a897,majority,dissent2,0.57262075
a898,majority,dissent1,0.57607454
a900,majority,dissent1,0.2897095
a901,majority,dissent1,0.8339689
a902,majority,dissent1,0.5834324
a902,majority,dissent2,0.8036608
a905,majority,dissent1,0.42354405
a906,majority,dissent1,0.79509
a907,majority,dissent1,0.8565848
a908,majority,dissent1,0.84105307
a910,majority,dissent1,0.7302085
a911,majority,dissent1,0.7122184
a912,majority,dissent1,0.70627
a913,majority,dissent1,0.76652455
a914,majority,dissent1,0.5035494
a915,majority,dissent1,0.6303015
a916,majority,dissent1,0.69833213
a918,majority,dissent1,0.86394316
a920,majority,dissent1,0.7212218
a921,majority,dissent1,0.57975113
a922,majority,dissent1,0.6103239
a923,majority,dissent1,0.76561236
a924,majority,dissent1,0.79768896
a925,majority,dissent1,0.8377181
a926,majority,dissent1,0.7628324
a927,majority,dissent1,0.5967163
a927,majority,dissent2,0.69872946
a933,majority,dissent1,0.7296002
a934,majority,dissent1,0.8158212
a935,majority,dissent1,0.586483
a938,majority,dissent1,0.6769575
a939,majority,dissent1,0.5210874
a941,majority,dissent1,0.81492114
a942,majority,dissent1,0.7106466
a947,majority,dissent1,0.4317354
a950,majority,dissent1,0.48497176
a951,majority,dissent1,0.769323
a952,majority,dissent1,0.87133646
a953,majority,dissent1,0.50012934
a953,majority,dissent2,0.78734237
a954,majority,dissent1,0.84016275
a955,majority,dissent1,0.7084309
a955,majority,dissent2,0.88429797
a956,majority,dissent1,0.82249504
a957,majority,dissent1,0.80974627
a958,majority,dissent1,0.8392387
a960,majority,dissent1,0.75099957
a960,majority,dissent2,0.77316344
a961,majority,dissent1,0.7302649
a962,majority,dissent1,0.6257685
a962,majority,dissent2,0.858505
a964,majority,dissent1,0.74546826
a965,majority,dissent1,0.8522681
a965,majority,dissent2,0.6387757
a968,majority,dissent1,0.857731
a970,majority,dissent1,0.4642399
a971,majority,dissent1,0.8280034
a972,majority,dissent1,0.8220277
a973,majority,dissent1,0.7211789
a974,majority,dissent1,0.77718055
a975,majority,dissent1,0.7475705
a976,majority,dissent1,0.6261315
a978,majority,dissent1,0.91592664
a979,majority,dissent1,0.70944357
a980,majority,dissent1,0.81450003
a984,majority,dissent1,0.89790213
a985,majority,dissent1,0.8217323
a986,majority,dissent1,0.77358085
a987,majority,dissent1,0.64187527
a988,majority,dissent1,0.58166784
a989,majority,dissent1,0.7857635
a990,majority,dissent1,0.76406777
a991,majority,dissent1,0.9226491
a991,majority,dissent2,0.9117108
a992,majority,dissent1,0.7068112
a993,majority,dissent1,0.6685897
a994,majority,dissent1,0.55790323
a995,majority,dissent1,0.7182731
a996,majority,dissent1,0.69720685
a998,majority,dissent1,0.76599646
a999,majority,dissent1,0.54663545
a1001,majority,dissent1,0.8367452
a1003,majority,dissent1,0.70282954
a1004,majority,dissent1,0.8531687
a1005,majority,dissent1,0.9105458
a1006,majority,dissent1,0.79553294
a1008,majority,dissent1,0.8168379
a1009,majority,dissent1,0.8410375
a1012,majority,dissent1,0.5185815
a1013,majority,dissent1,0.6743312
a1014,majority,dissent1,0.5441344
a1015,majority,dissent1,0.7254542
a1019,majority,dissent1,0.7983986
a1020,majority,dissent1,0.74058414
a1021,majority,dissent1,0.6757623
a1021,majority,dissent2,0.6171664
a1023,majority,dissent1,0.8586457
a1025,majority,dissent1,0.7053385
a1026,majority,dissent1,0.6496333
a1027,majority,dissent1,0.7541057
a1027,majority,dissent2,0.5793606
a1029,majority,dissent1,0.7326602
a1036,majority,dissent1,0.82747495
a1037,majority,dissent1,0.6370574
a1037,majority,dissent2,0.83759046
a1038,majority,dissent1,0.8904926
a1039,majority,dissent1,0.8711438
a1040,majority,dissent1,0.7587057
a1045,majority,dissent1,0.7933259
a1046,majority,dissent1,0.6936103
a1048,majority,dissent1,0.899048
a1050,majority,dissent1,0.3294635
a1051,majority,dissent1,0.68921834
a1052,majority,dissent1,0.8149836
a1053,majority,dissent1,0.8011944
a1053,majority,dissent2,0.5676013
a1055,majority,dissent1,0.7903534
a1056,majority,dissent1,0.6258002
a1056,majority,dissent2,0.839501
a1057,majority,dissent1,0.5962234
a1058,majority,dissent1,0.7656386
a1059,majority,dissent1,0.57921684
a1060,majority,dissent1,0.865788
a1061,majority,dissent1,0.79454464
a1061,majority,dissent2,0.34773663
a1062,majority,dissent1,0.78079134
a1063,majority,dissent1,0.5647666
a1065,majority,dissent1,0.78738236
a1066,majority,dissent1,0.7192702
a1067,majority,dissent1,0.64715743
a1069,majority,dissent1,0.8174894
a1070,majority,dissent1,0.7406496
a1070,majority,dissent2,0.683905
a1071,majority,dissent1,0.6963257
a1072,majority,dissent1,0.7479192
a1073,majority,dissent1,0.7704552
a1074,majority,dissent1,0.68464553
a1078,majority,dissent1,0.5651536
a1079,majority,dissent1,0.7040218
a1079,majority,dissent2,0.7263803
a1080,majority,dissent1,0.7495327
a1081,majority,dissent1,0.86715585
a1082,majority,dissent1,0.806983
a1083,majority,dissent1,0.70541966
a1083,majority,dissent2,0.7461547
a1088,majority,dissent1,0.8297221
a1091,majority,dissent1,0.8668598
a1092,majority,dissent1,0.68356293
a1094,majority,dissent1,0.83733106
a1095,majority,dissent1,0.8022094
a1096,majority,dissent1,0.7362348
a1098,majority,dissent1,0.8259974
a1100,majority,dissent1,0.73304373
a1101,majority,dissent1,0.7868178
a1101,majority,dissent2,0.43336535
a1106,majority,dissent1,0.67187643
a1107,majority,dissent1,0.5704433
a1109,majority,dissent1,0.5905765
a1109,majority,dissent2,0.65501606
a1110,majority,dissent1,0.6572343
a1110,majority,dissent2,0.53788173
a1112,majority,dissent1,0.6964118
a1112,majority,dissent2,0.67257833
a1115,majority,dissent1,0.58587927
a1117,majority,dissent1,0.6268047
a1117,majority,dissent2,0.5945418
a1117,majority,dissent3,0.63767076
a1117,majority,dissent4,0.47464702
a1119,majority,dissent1,0.71462166
a1120,majority,dissent1,0.7885666
a1121,majority,dissent1,0.83581847
a1122,majority,dissent1,0.83044255
a1122,majority,dissent2,0.60861176
a1123,majority,dissent1,0.7800965
a1124,majority,dissent1,0.71713614
a1124,majority,dissent2,0.7406036
a1125,majority,dissent1,0.59600943
a1126,majority,dissent1,0.2698019
a1127,majority,dissent1,0.79380345
a1129,majority,dissent1,0.81873405
a1130,majority,dissent1,0.7811626
a1132,majority,dissent1,0.7012526
a1137,majority,dissent1,0.62337613
a1139,majority,dissent1,0.6342844
a1139,majority,dissent2,0.7319729
a1140,majority,dissent1,0.627408
a1141,majority,dissent1,0.82440615
a1143,majority,dissent1,0.8682378
a1144,majority,dissent1,0.77230954
a1146,majority,dissent1,0.7876789
a1147,majority,dissent1,0.8213408
a1151,majority,dissent1,0.37698048
a1153,majority,dissent1,0.6324682
a1154,majority,dissent1,0.6289506
a1154,majority,dissent2,0.41384608
a1155,majority,dissent1,0.59819865
a1156,majority,dissent1,0.86243284
a1158,majority,dissent1,0.7121728
a1159,majority,dissent1,0.8812064
a1160,majority,dissent1,0.7598904
a1162,majority,dissent1,0.63937944
a1162,majority,dissent2,0.7187738
a1162,majority,dissent3,0.85449934
a1163,majority,dissent1,0.67940265
a1163,majority,dissent2,0.6717669
a1164,majority,dissent1,0.87310576
a1165,majority,dissent1,0.4191928
a1166,majority,dissent1,0.8843415
a1169,majority,dissent1,0.6167961
a1169,majority,dissent2,0.51326287
a1172,majority,dissent1,0.78888905
a1172,majority,dissent2,0.8411547
a1173,majority,dissent1,0.3908411
a1178,majority,dissent1,0.79085994
a1179,majority,dissent1,0.44094372
a1179,majority,dissent2,0.5877789
a1180,majority,dissent1,0.81581724
a1180,majority,dissent2,0.69213533
a1180,majority,dissent3,0.54184645
a1181,majority,dissent1,0.7434012
a1183,majority,dissent1,0.7203251
a1183,majority,dissent2,0.69212043
a1183,majority,dissent3,0.75565374
a1184,majority,dissent1,0.62399673
a1184,majority,dissent2,0.61441404
a1187,majority,dissent1,0.6292489
a1188,majority,dissent1,0.81512976
a1195,majority,dissent1,0.8232098
a1196,majority,dissent1,0.70715123
a1199,majority,dissent1,0.71513253
a1199,majority,dissent2,0.8228121
a1200,majority,dissent1,0.7151838
a1201,majority,dissent1,0.47705606
a1203,majority,dissent1,0.40944257
a1204,majority,dissent1,0.8137574
a1206,majority,dissent1,0.59727335
a1207,majority,dissent1,0.5103806
a1207,majority,dissent2,0.7669619
a1208,majority,dissent1,0.3807088
a1209,majority,dissent1,0.72026014
a1210,majority,dissent1,0.8397942
a1214,majority,dissent1,0.8721203
a1217,majority,dissent1,0.81227344
a1218,majority,dissent1,0.84269077
a1219,majority,dissent1,0.6989591
a1219,majority,dissent2,0.64376795
a1219,majority,dissent3,0.6919247
a1220,majority,dissent1,0.54221904
a1220,majority,dissent2,0.68189216
a1220,majority,dissent3,0.77148867
a1220,majority,dissent4,0.6453906
a1221,majority,dissent1,0.49172595
a1221,majority,dissent2,0.6859449
a1223,majority,dissent1,0.4238816
a1224,majority,dissent1,0.75672776
a1225,majority,dissent1,0.8522303
a1226,majority,dissent1,0.7434499
a1226,majority,dissent2,0.66716576
a1227,majority,dissent1,0.7879096
a1230,majority,dissent1,0.60765475
a1231,majority,dissent1,0.740291
a1236,majority,dissent1,0.74397266
a1237,majority,dissent1,0.7677803
a1239,majority,dissent1,0.7464441
a1240,majority,dissent1,0.6771769
a1242,majority,dissent1,0.57805264
a1243,majority,dissent1,0.6138253
a1244,majority,dissent1,0.7958032
a1246,majority,dissent1,0.6930417
a1246,majority,dissent2,0.7952425
a1247,majority,dissent1,0.8142923
a1248,majority,dissent1,0.76830685
a1249,majority,dissent1,0.5848247
a1251,majority,dissent1,0.8252543
a1252,majority,dissent1,0.4737178
a1252,majority,dissent2,0.72535825
a1252,majority,dissent3,0.56064844
a1252,majority,dissent4,0.556129
a1254,majority,dissent1,0.7848832
a1259,majority,dissent1,0.70467526
a1260,majority,dissent1,0.646696
a1261,majority,dissent1,0.6802793
a1262,majority,dissent1,0.36876863
a1263,majority,dissent1,0.608104
a1264,majority,dissent1,0.70250416
a1265,majority,dissent1,0.7048552
a1266,majority,dissent1,0.8956324
a1267,majority,dissent1,0.5246063
a1268,majority,dissent1,0.6553136
a1270,majority,dissent1,0.8475566
a1271,majority,dissent1,0.73628414
a1271,majority,dissent2,0.81287736
a1272,majority,dissent1,0.7440964
a1273,majority,dissent1,0.8030273
a1274,majority,dissent1,0.77373797
a1275,majority,dissent1,0.57670116
a1276,majority,dissent1,0.7050266
a1277,majority,dissent1,0.8025287
a1278,majority,dissent1,0.6931663
a1279,majority,dissent1,0.5216012
a1280,majority,dissent1,0.589147
a1280,majority,dissent2,0.5180259
a1281,majority,dissent1,0.8172046
a1281,majority,dissent2,0.41372204
a1282,majority,dissent1,0.80486834
a1283,majority,dissent1,0.7561189
a1292,majority,dissent1,0.6888762
a1293,majority,dissent1,0.77821994
a1294,majority,dissent1,0.7921223
a1296,majority,dissent1,0.6570084
a1297,majority,dissent1,0.82348645
a1300,majority,dissent1,0.9043822
a1301,majority,dissent1,0.75733703
a1302,majority,dissent1,0.6996285
a1303,majority,dissent1,0.8226638
a1305,majority,dissent1,0.80991673
a1305,majority,dissent2,0.8547331
a1306,majority,dissent1,0.6863744
a1307,majority,dissent1,0.52938175
a1309,majority,dissent1,0.89025974
a1310,majority,dissent1,0.60003936
a1311,majority,dissent1,0.7459334
a1312,majority,dissent1,0.76188636
a1313,majority,dissent1,0.67069304
a1314,majority,dissent1,0.7409285
a1315,majority,dissent1,0.79813623
a1316,majority,dissent1,0.742867
a1317,majority,dissent1,0.5795219
a1325,majority,dissent1,0.7106961
a1326,majority,dissent1,0.4813374
a1327,majority,dissent1,0.6328954
a1328,majority,dissent1,0.40710443
a1329,majority,dissent1,0.81137085
a1330,majority,dissent1,0.79718524
a1331,majority,dissent1,0.67623365
a1332,majority,dissent1,0.6880449
a1333,majority,dissent1,0.78730273
a1334,majority,dissent1,0.79440093
a1334,majority,dissent2,0.8203039
a1334,majority,dissent3,0.5612093
a1335,majority,dissent1,0.89186686
a1336,majority,dissent1,0.67738056
a1337,majority,dissent1,0.84751207
a1340,majority,dissent1,0.84017205
a1341,majority,dissent1,0.8231903
a1341,majority,dissent2,0.76338494
a1341,majority,dissent3,0.85130984
a1343,majority,dissent1,0.86748403
a1346,majority,dissent1,0.5273712
a1347,majority,dissent1,0.74518144
a1347,majority,dissent2,0.74956954
a1347,majority,dissent3,0.75523627
a1348,majority,dissent1,0.8232137
a1350,majority,dissent1,0.7297697
a1357,majority,dissent1,0.57628316
a1360,majority,dissent1,0.5999507
a1364,majority,dissent1,0.5936792
a1367,majority,dissent1,0.82886624
a1370,majority,dissent1,0.8361248
a1372,majority,dissent1,0.73049617
a1374,majority,dissent1,0.6275096
a1375,majority,dissent1,0.48411965
a1377,majority,dissent1,0.76729965
a1380,majority,dissent1,0.59860814
a1382,majority,dissent1,0.5234144
a1383,majority,dissent1,0.8289871
a1383,majority,dissent2,0.7594687
a1384,majority,dissent1,0.48597974
a1398,majority,dissent1,0.66433084
a1401,majority,dissent1,0.6083381
a1402,majority,dissent1,0.37358183
a1403,majority,dissent1,0.6549934
a1404,majority,dissent1,0.8136582
a1404,majority,dissent2,0.76805353
a1409,majority,dissent1,0.8108881
a1410,majority,dissent1,0.7263512
a1412,majority,dissent1,0.7292073
a1412,majority,dissent2,0.7274894
a1415,majority,dissent1,0.41394365
a1416,majority,dissent1,0.7465362
a1416,majority,dissent2,0.78052497
a1416,majority,dissent3,0.6363641
a1417,majority,dissent1,0.6490413
a1418,majority,dissent1,0.72806907
a1419,majority,dissent1,0.7198858
a1422,majority,dissent1,0.7563425
a1423,majority,dissent1,0.66450685
a1424,majority,dissent1,0.7956412
a1425,majority,dissent1,0.63907564
a1425,majority,dissent2,0.72710526
a1428,majority,dissent1,0.45796663
a1430,majority,dissent1,0.79345214
a1431,majority,dissent1,0.7396993
a1432,majority,dissent1,0.81039464
a1433,majority,dissent1,0.80611
a1434,majority,dissent1,0.82281554
a1435,majority,dissent1,0.783334
a1436,majority,dissent1,0.5235189
a1437,majority,dissent1,0.37429255
a1438,majority,dissent1,0.763488
a1440,majority,dissent1,0.8113936
a1441,majority,dissent1,0.81738234
a1441,majority,dissent2,0.53772163
a1441,majority,dissent3,0.7646452
a1442,majority,dissent1,0.7786521
a1446,majority,dissent1,0.43420875
a1447,majority,dissent1,0.79104
a1448,majority,dissent1,0.254439
a1450,majority,dissent1,0.81900847
a1451,majority,dissent1,0.7893604
a1451,majority,dissent2,0.62893975
a1452,majority,dissent1,0.7694489
a1452,majority,dissent2,0.65662193
a1455,majority,dissent1,0.60727745
a1457,majority,dissent1,0.640306
a1460,majority,dissent1,0.73352504
a1462,majority,dissent1,0.80277836
a1465,majority,dissent1,0.6117506
a1466,majority,dissent1,0.6054307
a1467,majority,dissent1,0.4346918
a1467,majority,dissent2,0.689289
a1467,majority,dissent3,0.8142966
a1468,majority,dissent1,0.6450742
a1468,majority,dissent2,0.6871342
a1468,majority,dissent3,0.7091523
a1470,majority,dissent1,0.5979812
a1472,majority,dissent1,0.7225367
a1473,majority,dissent1,0.7737712
a1473,majority,dissent2,0.49960798
a1474,majority,dissent1,0.6787987
a1474,majority,dissent2,0.5804671
a1475,majority,dissent1,0.8006962
a1476,majority,dissent1,0.8668818
a1477,majority,dissent1,0.80950445
a1478,majority,dissent1,0.8717164
a1479,majority,dissent1,0.3659759
a1482,majority,dissent1,0.38033178
a1483,majority,dissent1,0.7095866
a1485,majority,dissent1,0.8071696
a1485,majority,dissent2,0.80639637
a1485,majority,dissent3,0.77407086
a1486,majority,dissent1,0.5283911
a1486,majority,dissent2,0.46759623
a1488,majority,dissent1,0.5966321
a1489,majority,dissent1,0.7063048
a1490,majority,dissent1,0.43250108
a1490,majority,dissent2,0.7134523
a1491,majority,dissent1,0.7838946
a1492,majority,dissent1,0.48809093
a1494,majority,dissent1,0.7856007
a1495,majority,dissent1,0.73329186
a1496,majority,dissent1,0.7588377
a1501,majority,dissent1,0.8076608
a1502,majority,dissent1,0.65866965
a1503,majority,dissent1,0.7199223
a1505,majority,dissent1,0.59977585
a1509,majority,dissent1,0.7367079
a1509,majority,dissent2,0.7124481
a1509,majority,dissent3,0.4356926
a1512,majority,dissent1,0.68807554
a1513,majority,dissent1,0.71360475
a1513,majority,dissent2,0.65153766
a1515,majority,dissent1,0.29224467
a1527,majority,dissent1,0.70060474
a1528,majority,dissent1,0.81813127
a1530,majority,dissent1,0.78455156
a1533,majority,dissent1,0.7267398
a1533,majority,dissent2,0.5083281
a1534,majority,dissent1,0.4830364
a1534,majority,dissent2,0.6834097
a1534,majority,dissent3,0.7629843
a1535,majority,dissent1,0.4245018
a1535,majority,dissent2,0.78876144
a1536,majority,dissent1,0.41596127
a1536,majority,dissent2,0.6602833
a1536,majority,dissent3,0.5437647
a1538,majority,dissent1,0.6528348
a1539,majority,dissent1,0.7865461
a1540,majority,dissent1,0.6990496
a1541,majority,dissent1,0.79027355
a1542,majority,dissent1,0.67458236
a1543,majority,dissent1,0.6589031
a1544,majority,dissent1,0.68421954
a1547,majority,dissent1,0.836421
a1547,majority,dissent2,0.74751794
a1549,majority,dissent1,0.64369357
a1549,majority,dissent2,0.6407695
a1551,majority,dissent1,0.7683507
a1551,majority,dissent2,0.5806354
a1551,majority,dissent3,0.64613914
a1551,majority,dissent4,0.4922013
a1552,majority,dissent1,0.7918976
a1552,majority,dissent2,0.8371575
a1553,majority,dissent1,0.61934376
a1553,majority,dissent2,0.8099786
a1554,majority,dissent1,0.4359797
a1555,majority,dissent1,0.5337158
a1555,majority,dissent2,0.5719808
a1556,majority,dissent1,0.57467246
a1556,majority,dissent2,0.7033407
a1557,majority,dissent1,0.69045436
a1558,majority,dissent1,0.7083236
a1569,majority,dissent1,0.84213215
a1570,majority,dissent1,0.682992
a1572,majority,dissent1,0.6879635
a1572,majority,dissent2,0.6172116
a1573,majority,dissent1,0.7000353
a1575,majority,dissent1,0.79529226
a1576,majority,dissent1,0.6500492
a1577,majority,dissent1,0.71690667
a1578,majority,dissent1,0.8274108
a1579,majority,dissent1,0.6541954
a1580,majority,dissent1,0.7377614
a1582,majority,dissent1,0.57347524
a1584,majority,dissent1,0.8320252
a1586,majority,dissent1,0.7973622
a1587,majority,dissent1,0.82366395
a1588,majority,dissent1,0.7835343
a1591,majority,dissent1,0.70071435
a1592,majority,dissent1,0.79322124
a1593,majority,dissent1,0.80322087
a1594,majority,dissent1,0.81742525
a1596,majority,dissent1,0.63499576
a1598,majority,dissent1,0.5025264
a1598,majority,dissent2,0.55207884
a1599,majority,dissent1,0.6062412
a1599,majority,dissent2,0.637141
a1603,majority,dissent1,0.79505134
a1603,majority,dissent2,0.55827403
a1605,majority,dissent1,0.8499031
a1606,majority,dissent1,0.7135185
a1607,majority,dissent1,0.6839174
a1608,majority,dissent1,0.68545973
a1609,majority,dissent1,0.6554031
a1612,majority,dissent1,0.67590624
a1616,majority,dissent1,0.5546513
a1617,majority,dissent1,0.73502535
a1617,majority,dissent2,0.84579015
a1619,majority,dissent1,0.5771539
a1620,majority,dissent1,0.52873456
a1620,majority,dissent2,0.6550403
a1622,majority,dissent1,0.84544754
a1625,majority,dissent1,0.42638397
a1629,majority,dissent1,0.71626645
a1630,majority,dissent1,0.60563415
a1632,majority,dissent1,0.7923248
a1632,majority,dissent2,0.6205319
a1633,majority,dissent1,0.69617254
a1633,majority,dissent2,0.6145722
a1634,majority,dissent1,0.7066015
a1635,majority,dissent1,0.8300686
a1638,majority,dissent1,0.78513324
a1642,majority,dissent1,0.49601114
a1643,majority,dissent1,0.5555673
a1643,majority,dissent2,0.51342136
a1644,majority,dissent1,0.82356405
a1645,majority,dissent1,0.75554556
a1649,majority,dissent1,0.43782982
a1649,majority,dissent2,0.3653549
a1651,majority,dissent1,0.6579182
a1652,majority,dissent1,0.77264225
a1653,majority,dissent1,0.8709562
a1653,majority,dissent2,0.88354146
a1654,majority,dissent1,0.7702342
a1655,majority,dissent1,0.6240441
a1655,majority,dissent2,0.522012
a1658,majority,dissent1,0.83291584
a1659,majority,dissent1,0.7600068
a1661,majority,dissent1,0.79112875
a1662,majority,dissent1,0.63602364
a1663,majority,dissent1,0.44490206
a1667,majority,dissent1,0.4764529
a1668,majority,dissent1,0.73505116
a1668,majority,dissent2,0.41945222
a1669,majority,dissent1,0.67737335
a1670,majority,dissent1,0.6952883
a1671,majority,dissent1,0.4907587
a1673,majority,dissent1,0.6988578
a1675,majority,dissent1,0.8627962
a1676,majority,dissent1,0.73379385
a1677,majority,dissent1,0.66723377
a1678,majority,dissent1,0.6706657
a1679,majority,dissent1,0.39753184
a1685,majority,dissent1,0.7023264
a1686,majority,dissent1,0.76889235
a1688,majority,dissent1,0.49308217
a1689,majority,dissent1,0.57063794
a1690,majority,dissent1,0.85151577
a1691,majority,dissent1,0.7276009
a1692,majority,dissent1,0.62481487
a1694,majority,dissent1,0.8789996
a1697,majority,dissent1,0.7776097
a1699,majority,dissent1,0.6275826
a1703,majority,dissent1,0.6854769
a1704,majority,dissent1,0.6909803
a1705,majority,dissent1,0.61642057
a1706,majority,dissent1,0.84808666
a1707,majority,dissent1,0.66121507
a1708,majority,dissent1,0.8650313
a1709,majority,dissent1,0.5898943
a1709,majority,dissent2,0.79609156
a1710,majority,dissent1,0.7768171
a1711,majority,dissent1,0.75775254
a1712,majority,dissent1,0.682296
a1713,majority,dissent1,0.49867237
a1713,majority,dissent2,0.62876046
a1715,majority,dissent1,0.78595555
a1716,majority,dissent1,0.7262968
a1717,majority,dissent1,0.7416372
a1720,majority,dissent1,0.5623861
a1720,majority,dissent2,0.58961284
a1724,majority,dissent1,0.42206407
a1726,majority,dissent1,0.4773692
a1732,majority,dissent1,0.66605
a1732,majority,dissent2,0.78408724
a1733,majority,dissent1,0.7910274
a1734,majority,dissent1,0.71233296
a1736,majority,dissent1,0.686726
a1737,majority,dissent1,0.67891604
a1737,majority,dissent2,0.7635337
a1738,majority,dissent1,0.63482726
a1739,majority,dissent1,0.55129635
a1740,majority,dissent1,0.78427273
a1741,majority,dissent1,0.8061803
a1742,majority,dissent1,0.72117746
a1744,majority,dissent1,0.59017444
a1746,majority,dissent1,0.79037476
a1748,majority,dissent1,0.53347313
a1751,majority,dissent1,0.6675445
a1751,majority,dissent2,0.54693466
a1752,majority,dissent1,0.5740855
a1753,majority,dissent1,0.69043255
a1754,majority,dissent1,0.6519872
a1756,majority,dissent1,0.8391871
a1757,majority,dissent1,0.71602714
a1760,majority,dissent1,0.64332634
a1760,majority,dissent2,0.659049
a1762,majority,dissent1,0.6213138
a1763,majority,dissent1,0.59607273
a1764,majority,dissent1,0.57990503
a1764,majority,dissent2,0.7836137
a1764,majority,dissent3,0.45921877
a1766,majority,dissent1,0.6596025
a1766,majority,dissent2,0.6496807
a1772,majority,dissent1,0.80860084
a1773,majority,dissent1,0.66759706
a1773,majority,dissent2,0.53801966
a1773,majority,dissent3,0.60225683
a1774,majority,dissent1,0.5450783
a1774,majority,dissent2,0.71157223
a1776,majority,dissent1,0.7244743
a1777,majority,dissent1,0.46579528
a1778,majority,dissent1,0.90309906
a1779,majority,dissent1,0.80704975
a1779,majority,dissent2,0.7839266
a1781,majority,dissent1,0.78558373
a1782,majority,dissent1,0.6737833
a1783,majority,dissent1,0.3931644
a1784,majority,dissent1,0.75450057
a1784,majority,dissent2,0.83192074
a1785,majority,dissent1,0.67551064
a1788,majority,dissent1,0.8044596
a1789,majority,dissent1,0.8539289
a1790,majority,dissent1,0.7137895
a1791,majority,dissent1,0.6225798
a1792,majority,dissent1,0.6813463
a1792,majority,dissent2,0.4871673
a1794,majority,dissent1,0.8539335
a1795,majority,dissent1,0.71303034
a1803,majority,dissent1,0.6073949
a1804,majority,dissent1,0.7413454
a1804,majority,dissent2,0.72025716
a1808,majority,dissent1,0.78796995
a1810,majority,dissent1,0.7884331
a1810,majority,dissent2,0.7832521
a1810,majority,dissent3,0.6731432
a1811,majority,dissent1,0.7566433
a1811,majority,dissent2,0.87014484
a1812,majority,dissent1,0.7055499
a1812,majority,dissent2,0.63090193
a1813,majority,dissent1,0.7623197
a1814,majority,dissent1,0.402157
a1814,majority,dissent2,0.46849275
a1814,majority,dissent3,0.48542356
a1816,majority,dissent1,0.77121663
a1817,majority,dissent1,0.8620496
a1821,majority,dissent1,0.5291433
a1821,majority,dissent2,0.45778564
a1823,majority,dissent1,0.5693267
a1825,majority,dissent1,0.7884729
a1826,majority,dissent1,0.4860279
a1826,majority,dissent2,0.41698423
a1829,majority,dissent1,0.747089
a1829,majority,dissent2,0.775215
a1830,majority,dissent1,0.7078723
a1832,majority,dissent1,0.8306128
a1833,majority,dissent1,0.719273
a1834,majority,dissent1,0.5713775
a1836,majority,dissent1,0.61915135
a1838,majority,dissent1,0.80706596
a1840,majority,dissent1,0.70724034
a1841,majority,dissent1,0.8702725
a1841,majority,dissent2,0.8115296
a1842,majority,dissent1,0.7049771
a1843,majority,dissent1,0.6203835
a1844,majority,dissent1,0.88161254
a1845,majority,dissent1,0.60733026
a1846,majority,dissent1,0.8396281
a1847,majority,dissent1,0.7785326
a1849,majority,dissent1,0.7765939
a1850,majority,dissent1,0.7242789
a1854,majority,dissent1,0.6415284
a1854,majority,dissent2,0.7133051
a1855,majority,dissent1,0.67201555
a1856,majority,dissent1,0.7019355
a1858,majority,dissent1,0.87535954
a1858,majority,dissent2,0.782297
a1859,majority,dissent1,0.5286753
a1862,majority,dissent1,0.6156019
a1863,majority,dissent1,0.7196204
a1863,majority,dissent2,0.6937558
a1864,majority,dissent1,0.65098
a1865,majority,dissent1,0.7281662
a1865,majority,dissent2,0.84448975
a1866,majority,dissent1,0.7221569
a1868,majority,dissent1,0.75183886
a1869,majority,dissent1,0.66391313
a1870,majority,dissent1,0.7994617
a1870,majority,dissent2,0.7158718
a1871,majority,dissent1,0.8708053
a1871,majority,dissent2,0.8198457
a1872,majority,dissent1,0.76863694
a1873,majority,dissent1,0.76111233
a1874,majority,dissent1,0.74795437
a1874,majority,dissent2,0.6888955
a1874,majority,dissent3,0.7372096
a1875,majority,dissent1,0.6903271
a1875,majority,dissent2,0.7128707
a1876,majority,dissent1,0.65219104
a1878,majority,dissent1,0.86873627
a1880,majority,dissent1,0.8181389
a1881,majority,dissent1,0.6681205
a1881,majority,dissent2,0.7837176
a1882,majority,dissent1,0.5637257
a1883,majority,dissent1,0.60828316
a1883,majority,dissent2,0.45393237
a1883,majority,dissent3,0.6339849
a1899,majority,dissent1,0.8391758
a1899,majority,dissent2,0.8027303
a1901,majority,dissent1,0.7585175
a1902,majority,dissent1,0.7276196
a1903,majority,dissent1,0.7570132
a1904,majority,dissent1,0.72890013
a1906,majority,dissent1,0.74929345
a1907,majority,dissent1,0.70848024
a1909,majority,dissent1,0.81685495
a1910,majority,dissent1,0.6456121
a1910,majority,dissent2,0.5458342
a1910,majority,dissent3,0.57235014
a1910,majority,dissent4,0.67330074
a1911,majority,dissent1,0.5312809
a1912,majority,dissent1,0.7645769
a1913,majority,dissent1,0.7488853
a1913,majority,dissent2,0.5873587
a1914,majority,dissent1,0.73179686
a1915,majority,dissent1,0.79317904
a1916,majority,dissent1,0.7269069
a1917,majority,dissent1,0.52908957
a1919,majority,dissent1,0.6964142
a1920,majority,dissent1,0.8119973
a1920,majority,dissent2,0.40426254
a1921,majority,dissent1,0.8540789
a1922,majority,dissent1,0.79049957
a1928,majority,dissent1,0.7338282
a1930,majority,dissent1,0.7897073
a1931,majority,dissent1,0.5487804
a1931,majority,dissent2,0.6797039
a1932,majority,dissent1,0.5143032
